id,location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
9393093,3300,APARTMENT,APARTMENT,219000,2,96,1,0,0,1,8,0,0,0,,0,AS_NEW
9427446,4602,HOUSE,HOUSE,30000,1,65,0,0,0,1,6,1,25,85,2,0,TO_RESTORE
9357430,1831,HOUSE,MIXED_USE_BUILDING,499000,0,289,1,0,0,1,9,0,0,113,2,0,GOOD
9378399,8000,APARTMENT,APARTMENT,559000,2,104,1,0,0,1,0,1,0,0,2,0,AS_NEW
9354739,4000,HOUSE,HOUSE,290000,2,,0,0,0,1,0,0,0,180,,0,JUST_RENOVATED
8851093,6200,HOUSE,APARTMENT_BLOCK,150000,3,270,1,0,0,0,0,0,0,135,3,0,GOOD
9433592,8300,APARTMENT,PENTHOUSE,395000,3,102,1,0,0,1,0,0,0,0,2,0,GOOD
8728479,6030,HOUSE,APARTMENT_BLOCK,130000,3,200,0,0,0,0,0,0,0,100,2,0,TO_BE_DONE_UP
9303243,7850,APARTMENT,APARTMENT,199000,2,84,0,0,0,0,0,0,0,0,2,0,AS_NEW
9138667,1190,APARTMENT,APARTMENT,439000,4,187,1,0,0,1,24,0,0,0,,0,AS_NEW
9428594,2950,HOUSE,HOUSE,449000,2,210,1,0,1,1,25,1,300,780,,0,GOOD
9343270,1000,APARTMENT,APARTMENT,130000,1,56,1,0,0,0,0,0,0,0,,0,GOOD
9222391,9190,HOUSE,HOUSE,649000,3,242,1,0,0,1,22,0,0,1390,4,0,GOOD
9340730,1970,APARTMENT,APARTMENT,399000,2,110,0,0,0,1,17,0,0,0,,0,GOOD
8911251,1070,APARTMENT,APARTMENT,155000,1,60,1,0,0,0,0,0,0,0,2,0,AS_NEW
9385516,2530,HOUSE,HOUSE,220000,3,166,1,0,0,1,9,0,0,126,1,0,TO_RESTORE
9143605,7110,HOUSE,MIXED_USE_BUILDING,150000,3,120,1,0,0,0,0,0,0,540,2,0,TO_RENOVATE
9357120,4040,HOUSE,HOUSE,215000,3,115,1,0,0,1,15,1,584,830,3,0,JUST_RENOVATED
9295984,1420,APARTMENT,FLAT_STUDIO,125000,0,40,1,0,0,0,0,0,0,0,,0,GOOD
9165543,1000,APARTMENT,LOFT,750000,2,172,1,0,0,1,33,0,0,0,,0,AS_NEW
9431048,2840,HOUSE,HOUSE,349000,3,,1,0,0,1,0,0,0,0,,0,GOOD
9175790,8400,HOUSE,HOUSE,329000,3,127,1,0,0,1,0,0,0,222,,0,AS_NEW
9337015,8400,APARTMENT,APARTMENT,135000,1,50,1,0,0,0,0,0,0,0,2,0,GOOD
9399572,7063,HOUSE,HOUSE,340000,3,,0,0,0,0,0,1,1200,1100,3,0,GOOD
8734943,7320,HOUSE,EXCEPTIONAL_PROPERTY,182500,3,145,0,0,0,1,20,1,270,340,2,0,AS_NEW
9417653,5190,HOUSE,APARTMENT_BLOCK,190000,0,,0,0,0,0,0,1,0,751,3,0,GOOD
9269642,8400,APARTMENT,APARTMENT,225000,2,76,1,0,0,1,0,0,0,0,,0,AS_NEW
9356883,1970,APARTMENT,APARTMENT,295000,2,,1,0,0,0,0,1,0,0,,0,JUST_RENOVATED
9363140,9052,APARTMENT,APARTMENT,277000,2,110,1,0,0,1,20,1,90,0,3,0,TO_BE_DONE_UP
9398065,4000,HOUSE,APARTMENT_BLOCK,105000,3,,0,0,0,0,0,0,0,100,2,0,TO_RENOVATE
9338143,9820,HOUSE,EXCEPTIONAL_PROPERTY,2550000,4,410,1,0,0,1,99,1,11954,12364,4,1,AS_NEW
9396553,1800,HOUSE,HOUSE,449000,3,150,1,0,0,1,15,1,30,175,2,0,AS_NEW
9239306,1180,HOUSE,VILLA,2350000,5,310,1,0,0,1,0,1,1300,2285,4,0,AS_NEW
9216614,7700,HOUSE,HOUSE,138000,3,,0,0,0,0,0,0,0,0,,0,JUST_RENOVATED
9425437,1500,HOUSE,TOWN_HOUSE,255000,3,,0,0,0,1,0,0,0,127,2,0,TO_RENOVATE
9317153,1200,APARTMENT,APARTMENT,220000,1,60,1,0,0,1,2,0,0,0,2,0,JUST_RENOVATED
9367622,2060,HOUSE,HOUSE,165000,4,163,0,0,0,1,33,0,0,109,2,0,TO_RENOVATE
9170879,2400,HOUSE,HOUSE,299000,3,,0,0,0,0,0,1,0,0,2,0,AS_NEW
9410144,2180,HOUSE,HOUSE,365000,5,167,1,0,0,1,47,1,339,405,2,0,GOOD
9107823,3530,APARTMENT,APARTMENT,189000,2,94,1,0,0,1,6,0,0,0,,0,GOOD
9117603,4042,APARTMENT,APARTMENT,290000,2,91,1,0,0,1,17,0,0,0,,0,AS_NEW
9391533,7090,APARTMENT,APARTMENT,200000,2,,1,0,0,1,3,0,0,0,2,0,GOOD
9398585,1180,APARTMENT,APARTMENT,555000,2,110,1,0,0,1,9,0,0,0,2,0,GOOD
9336792,4020,HOUSE,HOUSE,249900,5,210,1,0,0,1,25,1,250,433,3,0,TO_BE_DONE_UP
9301629,4680,HOUSE,HOUSE,130000,2,111,1,0,0,1,20,1,170,268,3,0,TO_BE_DONE_UP
9278340,8540,APARTMENT,APARTMENT,129000,1,79,0,0,0,0,0,0,0,0,,0,AS_NEW
9256635,7390,HOUSE,HOUSE,119000,2,110,1,0,1,1,26,1,245,335,3,0,GOOD
8972072,8530,HOUSE,HOUSE,285000,5,,0,0,0,0,0,1,0,618,,0,GOOD
9316159,4560,HOUSE,FARMHOUSE,250000,5,700,0,0,0,1,0,1,11000,11000,4,0,TO_RENOVATE
9334928,4030,HOUSE,HOUSE,258000,3,138,1,0,1,1,20,1,168,0,2,0,JUST_RENOVATED
9359899,9300,HOUSE,HOUSE,369000,4,230,1,0,0,1,14,1,49,169,2,0,TO_BE_DONE_UP
9433017,2600,HOUSE,HOUSE,495000,3,186,0,0,0,1,0,1,170,249,2,0,TO_BE_DONE_UP
9305015,4000,HOUSE,HOUSE,324850,3,92,1,0,0,1,28,0,0,445,3,0,AS_NEW
9298342,1310,HOUSE,HOUSE,449000,3,150,0,0,0,1,15,1,10,160,2,0,GOOD
9338005,8800,HOUSE,HOUSE,259000,3,115,1,0,0,0,0,0,0,184,2,0,GOOD
9402915,9660,HOUSE,HOUSE,199000,4,300,0,0,0,1,0,1,0,429,,0,TO_RENOVATE
9223589,1000,APARTMENT,APARTMENT,375000,1,68,0,0,0,0,0,0,0,0,3,0,AS_NEW
9394658,9050,APARTMENT,APARTMENT,295000,3,,1,0,0,0,0,1,3,0,2,0,GOOD
7433696,8560,APARTMENT,SERVICE_FLAT,165000,1,40,1,0,0,0,0,0,0,0,,0,GOOD
9363126,8780,HOUSE,HOUSE,277600,3,162,0,0,0,0,0,0,0,254,3,0,AS_NEW
9226099,1420,HOUSE,HOUSE,295000,2,113,1,0,0,1,0,0,0,644,,0,GOOD
9337016,8400,APARTMENT,APARTMENT,165000,2,85,1,0,0,1,5,0,0,0,2,0,TO_BE_DONE_UP
9436109,1000,APARTMENT,PENTHOUSE,750000,2,158,1,0,0,1,206,0,0,0,4,0,AS_NEW
9405859,5000,HOUSE,MIXED_USE_BUILDING,600000,9,280,1,0,0,0,0,0,0,330,2,0,TO_BE_DONE_UP
9380933,8400,APARTMENT,APARTMENT,169000,2,67,1,0,0,0,0,0,0,0,2,0,AS_NEW
9397062,1000,APARTMENT,GROUND_FLOOR,640000,2,110,1,0,0,1,24,1,213,0,3,0,AS_NEW
9268645,4000,APARTMENT,DUPLEX,395000,2,119,0,0,0,1,14,0,0,0,,0,AS_NEW
9359074,8660,APARTMENT,APARTMENT,335000,2,95,1,0,0,1,0,0,0,0,,0,AS_NEW
9266479,4460,HOUSE,HOUSE,199000,5,155,1,0,0,1,0,1,347,390,3,0,GOOD
9404431,2360,APARTMENT,DUPLEX,429000,3,165,1,0,0,1,0,0,0,0,,0,AS_NEW
9415142,2018,APARTMENT,APARTMENT,619000,3,200,1,0,1,1,40,0,0,0,2,0,JUST_RENOVATED
9301210,3640,HOUSE,HOUSE,255000,3,138,0,0,0,0,0,0,0,1046,4,0,GOOD
9297867,9470,HOUSE,HOUSE,170000,3,110,1,0,0,1,0,0,0,64,2,0,TO_RENOVATE
9309738,2460,HOUSE,HOUSE,530000,4,320,1,0,1,1,25,1,2500,2800,4,0,GOOD
9425082,5170,HOUSE,MIXED_USE_BUILDING,465000,2,200,1,0,0,1,0,1,1194,1194,4,0,AS_NEW
9300013,2000,APARTMENT,APARTMENT,498000,3,160,1,0,0,0,0,0,0,0,1,0,AS_NEW
9124230,9255,APARTMENT,APARTMENT,379000,3,130,0,0,0,1,0,1,0,0,,0,AS_NEW
9369553,1410,HOUSE,VILLA,488000,2,124,1,0,0,1,1,1,500,708,4,0,GOOD
9424083,7320,APARTMENT,APARTMENT,134200,2,71,1,0,0,0,0,1,0,0,2,0,AS_NEW
9379229,1420,APARTMENT,APARTMENT,240000,2,87,1,0,0,1,0,0,0,0,2,0,GOOD
9198151,1040,APARTMENT,APARTMENT,250000,1,50,1,0,0,1,8,0,0,0,2,0,GOOD
9308932,2800,HOUSE,TOWN_HOUSE,350000,3,189,1,0,0,1,0,1,0,72,,0,AS_NEW
9325351,1080,APARTMENT,APARTMENT,158000,1,,1,0,0,0,0,0,0,0,,0,GOOD
9406081,5000,APARTMENT,APARTMENT,247000,2,70,1,1,0,1,15,0,0,0,,0,GOOD
9291978,1390,HOUSE,HOUSE,675000,4,252,1,0,0,1,0,1,1200,1674,4,0,GOOD
9427106,1390,HOUSE,EXCEPTIONAL_PROPERTY,750000,4,270,1,0,0,1,0,0,0,2338,4,0,TO_BE_DONE_UP
8241702,7500,APARTMENT,APARTMENT,590000,9,680,0,0,0,0,0,0,0,0,2,0,TO_RENOVATE
9426598,2060,APARTMENT,FLAT_STUDIO,499000,9,246,1,0,0,0,0,0,0,0,2,0,GOOD
9358525,3920,HOUSE,HOUSE,257500,3,132,1,0,0,0,0,1,192,192,2,0,AS_NEW
9376346,9000,HOUSE,HOUSE,569000,6,239,1,0,1,1,8,1,0,104,,0,TO_RENOVATE
9326991,1090,APARTMENT,APARTMENT,195000,2,85,1,0,0,1,4,0,0,0,2,0,TO_BE_DONE_UP
8928686,8700,HOUSE,HOUSE,303264,3,,0,0,0,0,0,0,0,368,3,0,AS_NEW
9394837,3300,HOUSE,HOUSE,285000,4,180,1,0,0,1,14,1,100,215,2,0,TO_BE_DONE_UP
9358200,4683,HOUSE,HOUSE,320000,3,,0,0,0,1,10,1,120,220,3,0,AS_NEW
9379089,9320,HOUSE,HOUSE,275000,3,208,1,0,0,1,0,1,120,299,2,0,GOOD
9331980,1480,HOUSE,HOUSE,339000,3,162,0,0,0,0,0,0,0,270,2,0,GOOD
9400709,2870,APARTMENT,APARTMENT,199000,1,70,0,0,0,1,0,0,0,0,,0,AS_NEW
9428764,8500,HOUSE,APARTMENT_BLOCK,1290000,10,,1,0,0,1,0,0,0,0,,0,GOOD
8759595,4950,HOUSE,HOUSE,420000,3,520,1,0,0,0,0,0,0,6300,4,0,TO_BE_DONE_UP
8131653,8300,APARTMENT,APARTMENT,585000,2,110,1,0,0,1,15,1,15,0,2,0,AS_NEW
9288894,1000,APARTMENT,PENTHOUSE,745000,4,193,1,0,0,1,12,0,0,0,,0,AS_NEW
9416277,4450,APARTMENT,APARTMENT,219000,2,110,1,0,0,1,18,0,0,0,4,0,AS_NEW
9433901,1180,HOUSE,VILLA,995000,4,160,1,0,1,1,0,0,0,737,4,0,GOOD
9263381,7972,HOUSE,FARMHOUSE,350000,4,300,1,0,0,1,0,1,8800,9206,4,0,TO_RESTORE
9314889,1083,APARTMENT,APARTMENT,154000,1,55,1,0,0,0,0,0,0,0,1,0,GOOD
9295041,9600,APARTMENT,APARTMENT,135000,2,77,1,0,0,1,12,0,0,0,,0,GOOD
9261514,6700,HOUSE,HOUSE,295000,3,179,0,0,0,0,0,1,100,161,,0,JUST_RENOVATED
9345368,2000,HOUSE,MIXED_USE_BUILDING,249900,1,85,0,0,0,0,0,0,0,30,2,0,GOOD
9431759,6700,HOUSE,HOUSE,550000,4,220,1,0,0,1,40,1,3800,4500,4,1,GOOD
9249045,9200,APARTMENT,PENTHOUSE,455092,3,144,0,0,0,1,124,0,0,0,,0,AS_NEW
9328715,4100,HOUSE,HOUSE,145000,4,156,1,0,0,0,0,0,0,70,2,0,TO_BE_DONE_UP
9391737,3200,HOUSE,HOUSE,172000,2,200,0,0,0,0,0,1,0,527,3,0,TO_RENOVATE
9336535,1070,APARTMENT,APARTMENT,169000,1,,0,0,0,1,0,0,0,0,2,0,GOOD
8778810,1082,APARTMENT,APARTMENT,239000,2,83,1,0,0,1,0,1,38,0,2,0,AS_NEW
8896544,8370,APARTMENT,APARTMENT,295000,2,87,1,0,0,0,0,0,0,0,,0,JUST_RENOVATED
9263140,2060,APARTMENT,APARTMENT,159000,1,50,1,0,0,1,2,0,0,0,2,0,GOOD
9239884,8400,APARTMENT,APARTMENT,230000,2,,0,1,0,0,0,0,0,0,2,0,AS_NEW
9408224,2660,APARTMENT,APARTMENT,144000,1,65,1,0,0,1,12,0,0,0,2,0,GOOD
9384146,3630,HOUSE,VILLA,670000,5,,1,0,0,0,0,1,0,1171,4,0,GOOD
9352636,4960,HOUSE,HOUSE,210000,3,,0,0,0,1,20,1,241,241,2,0,AS_NEW
9235708,2660,HOUSE,TOWN_HOUSE,347500,4,195,1,0,0,1,0,0,0,0,2,0,GOOD
9432642,2460,HOUSE,HOUSE,649000,2,187,0,0,0,0,0,1,0,5800,,0,GOOD
9034357,8450,APARTMENT,APARTMENT,160000,2,57,1,0,0,0,0,0,0,0,,0,AS_NEW
9127437,4317,HOUSE,COUNTRY_COTTAGE,105000,1,,0,0,0,0,0,1,216,460,3,0,TO_RENOVATE
9389490,8500,HOUSE,HOUSE,355000,4,160,1,0,0,0,0,0,0,309,2,0,AS_NEW
9348377,7340,HOUSE,HOUSE,45000,2,,0,0,0,0,0,0,0,0,,0,TO_RENOVATE
9075828,8400,APARTMENT,APARTMENT,189000,1,67,1,0,0,1,10,1,0,0,2,0,GOOD
9320733,4684,HOUSE,VILLA,390000,5,,1,0,0,1,0,0,0,0,3,0,AS_NEW
9335476,8550,HOUSE,HOUSE,269000,3,162,1,0,0,1,1,1,150,340,3,0,TO_BE_DONE_UP
9235976,5150,HOUSE,HOUSE,175000,3,100,0,0,0,0,0,0,0,450,3,0,TO_RENOVATE
9117602,4042,APARTMENT,APARTMENT,295000,2,91,1,0,0,1,23,0,0,0,,0,AS_NEW
9251120,4420,HOUSE,HOUSE,149000,2,115,1,0,0,1,40,1,280,413,3,0,TO_RESTORE
9391121,9100,HOUSE,HOUSE,225000,3,105,1,0,0,0,0,0,0,105,,0,JUST_RENOVATED
8938109,2970,APARTMENT,APARTMENT,765000,2,153,1,0,0,1,62,0,0,0,4,0,AS_NEW
9299256,4400,HOUSE,HOUSE,295000,3,152,1,0,1,0,0,1,700,775,3,0,JUST_RENOVATED
9417104,5030,HOUSE,EXCEPTIONAL_PROPERTY,695000,4,235,1,0,1,1,51,1,700,5784,4,0,GOOD
9279199,6000,HOUSE,HOUSE,139990,4,160,1,0,0,1,2,0,0,160,,0,GOOD
9352287,4000,HOUSE,HOUSE,282500,3,136,1,0,0,1,0,0,0,224,2,0,AS_NEW
9378012,8800,APARTMENT,APARTMENT,165000,1,70,0,0,0,1,7,0,0,0,4,0,GOOD
9313748,8970,HOUSE,HOUSE,279500,3,135,0,0,0,1,0,0,0,8074,3,0,GOOD
9049895,1150,HOUSE,VILLA,2750000,8,600,1,0,0,1,0,0,0,1700,4,0,AS_NEW
9115804,9230,APARTMENT,GROUND_FLOOR,142500,1,50,1,0,0,1,25,0,0,0,2,0,GOOD
9355377,2070,APARTMENT,APARTMENT,329000,3,133,1,0,1,1,0,1,0,0,,0,TO_BE_DONE_UP
9381094,8400,APARTMENT,APARTMENT,125000,1,,1,0,0,0,0,0,0,0,,0,TO_RENOVATE
9288816,2970,HOUSE,CHALET,58000,1,88,0,0,0,0,0,0,0,306,4,0,TO_BE_DONE_UP
9241009,1342,HOUSE,HOUSE,200000,4,225,1,0,0,1,25,1,100,400,2,0,TO_RENOVATE
9356428,2660,HOUSE,APARTMENT_BLOCK,367000,4,150,1,0,0,1,30,0,0,111,2,0,GOOD
9309448,6900,HOUSE,HOUSE,449000,4,241,1,0,0,1,24,1,283,399,3,0,AS_NEW
9413860,1000,APARTMENT,APARTMENT,430000,1,77,1,0,0,0,0,0,0,0,3,0,AS_NEW
9338651,1030,APARTMENT,APARTMENT,380000,3,106,1,0,0,1,11,0,0,0,,0,AS_NEW
9128945,2600,HOUSE,VILLA,695000,7,435,1,0,0,1,0,1,357,519,4,0,TO_BE_DONE_UP
9186742,8300,APARTMENT,APARTMENT,670000,3,105,1,0,0,1,5,0,0,0,2,0,AS_NEW
8952532,8750,HOUSE,HOUSE,310000,3,180,0,0,0,0,0,0,0,384,3,0,AS_NEW
9436840,4000,APARTMENT,APARTMENT,315000,2,85,0,0,0,1,5,0,0,0,,0,AS_NEW
8766483,2018,APARTMENT,APARTMENT,129900,1,70,1,0,0,1,0,0,0,0,,0,AS_NEW
9358524,3920,HOUSE,HOUSE,257500,3,132,1,0,0,0,0,1,192,192,2,0,AS_NEW
8916142,8000,APARTMENT,APARTMENT,355000,2,86,1,0,0,1,22,0,0,0,4,0,AS_NEW
9306275,2880,APARTMENT,DUPLEX,385000,3,119,1,0,0,1,16,1,1,0,3,0,AS_NEW
9364979,1000,APARTMENT,PENTHOUSE,849000,3,225,1,0,1,1,9,0,0,0,2,0,JUST_RENOVATED
8906340,4000,APARTMENT,APARTMENT,225000,2,146,1,0,0,0,0,0,0,0,,0,JUST_RENOVATED
9326695,1000,APARTMENT,DUPLEX,500000,2,134,1,0,0,0,0,1,70,0,,0,AS_NEW
9330040,8840,HOUSE,HOUSE,286000,3,,0,0,0,0,0,1,0,488,,0,GOOD
9181062,4840,HOUSE,HOUSE,329655,3,144,1,0,0,1,24,0,0,367,3,0,AS_NEW
9389685,7973,HOUSE,HOUSE,185000,2,183,1,0,0,1,0,1,0,1090,3,0,TO_BE_DONE_UP
9404118,8793,APARTMENT,APARTMENT,172000,2,98,1,0,0,1,4,0,0,0,3,0,AS_NEW
9249020,1731,APARTMENT,GROUND_FLOOR,249000,2,100,1,0,0,1,66,0,0,0,2,0,GOOD
9408831,9040,HOUSE,HOUSE,305000,2,110,1,0,0,0,0,0,0,0,2,0,GOOD
9325523,7622,HOUSE,HOUSE,320000,6,350,1,0,0,1,0,0,0,1968,,0,AS_NEW
9334940,9090,HOUSE,HOUSE,326000,2,192,0,0,0,0,0,1,253,413,3,0,TO_RENOVATE
9248257,1570,APARTMENT,GROUND_FLOOR,219000,2,85,1,0,0,1,16,1,125,0,2,0,GOOD
8617208,2880,APARTMENT,APARTMENT,435000,2,115,0,0,0,1,6,0,0,0,,0,GOOD
9228947,7800,APARTMENT,APARTMENT,150000,1,,1,0,0,0,0,0,0,0,,0,GOOD
8550625,1180,HOUSE,HOUSE,2495000,4,450,1,0,0,1,0,1,750,1050,4,0,AS_NEW
9218717,7000,HOUSE,MIXED_USE_BUILDING,350000,4,256,0,0,0,0,0,0,0,0,2,0,GOOD
9261274,1080,APARTMENT,APARTMENT,109000,1,35,1,0,0,1,4,0,0,0,,0,GOOD
9161532,8972,HOUSE,HOUSE,539000,6,,1,0,0,0,0,0,0,3347,4,0,GOOD
9365389,3300,HOUSE,VILLA,450000,3,283,1,0,0,0,0,1,524,1052,4,0,GOOD
9398697,2800,HOUSE,MIXED_USE_BUILDING,650000,0,230,0,0,1,0,0,0,0,0,2,0,TO_RENOVATE
9222168,7500,APARTMENT,APARTMENT,159000,2,114,1,0,0,1,0,0,0,0,2,0,GOOD
9380507,2440,APARTMENT,APARTMENT,249000,2,122,1,0,0,0,0,0,0,0,2,0,GOOD
9410911,7864,HOUSE,HOUSE,85000,1,,0,0,0,0,0,0,0,516,3,0,TO_RESTORE
9387743,2100,HOUSE,HOUSE,399000,3,155,1,0,0,1,0,0,0,0,,0,GOOD
9106912,3870,HOUSE,HOUSE,185000,3,160,1,0,0,1,0,0,0,225,3,0,JUST_RENOVATED
9313368,1070,APARTMENT,DUPLEX,270000,3,120,1,0,0,0,0,0,0,0,2,0,GOOD
9381950,3350,HOUSE,HOUSE,279000,3,120,1,0,0,1,34,1,0,693,4,0,GOOD
7735826,4900,APARTMENT,APARTMENT,585000,2,151,1,0,1,1,26,0,0,0,,1,AS_NEW
9373845,3500,APARTMENT,APARTMENT,196915,1,67,1,0,0,0,0,0,0,0,2,0,GOOD
9169037,1040,HOUSE,APARTMENT_BLOCK,589000,5,290,0,0,0,0,0,0,0,98,3,0,TO_BE_DONE_UP
9408807,1020,HOUSE,HOUSE,500000,7,,1,0,0,1,20,0,0,100,2,0,GOOD
9261797,1000,APARTMENT,APARTMENT,229000,1,55,0,0,0,0,0,0,0,0,,0,AS_NEW
9306246,5000,APARTMENT,GROUND_FLOOR,155000,1,59,1,0,0,1,7,0,0,0,3,0,GOOD
9435542,8551,HOUSE,HOUSE,239000,4,,1,0,0,1,0,0,0,442,3,0,GOOD
9411366,3511,HOUSE,HOUSE,359000,3,132,1,0,0,1,12,1,1,291,4,0,AS_NEW
9393362,9800,APARTMENT,APARTMENT,216000,3,108,1,0,0,1,0,0,0,0,2,0,TO_BE_DONE_UP
9427113,9000,APARTMENT,APARTMENT,589000,3,175,1,0,0,1,7,0,0,0,2,0,AS_NEW
9423978,7320,APARTMENT,APARTMENT,134200,2,71,1,0,0,0,0,1,0,0,2,0,AS_NEW
9430977,2930,HOUSE,HOUSE,325000,2,110,1,0,0,0,0,1,37,145,3,0,AS_NEW
9191047,6740,HOUSE,HOUSE,175000,3,170,0,0,0,0,0,1,833,933,2,0,TO_RENOVATE
9240561,4340,HOUSE,HOUSE,245000,3,150,1,0,0,1,0,0,0,100,2,0,GOOD
9076132,9308,HOUSE,HOUSE,495000,2,152,1,0,0,0,0,0,0,971,,0,TO_BE_DONE_UP
9384656,8620,APARTMENT,APARTMENT,199000,1,45,0,0,0,1,0,1,0,0,,0,AS_NEW
9426963,8300,APARTMENT,APARTMENT,795000,3,100,0,0,0,1,0,0,0,0,2,0,AS_NEW
9325920,8430,APARTMENT,APARTMENT,325000,2,80,1,1,0,1,0,0,0,0,2,0,TO_BE_DONE_UP
8619625,1450,HOUSE,HOUSE,175000,2,101,1,0,0,1,0,1,0,680,2,0,TO_RENOVATE
9301495,1140,APARTMENT,APARTMENT,245000,1,70,1,0,0,1,15,0,0,0,4,0,AS_NEW
9402094,1560,HOUSE,HOUSE,685000,4,215,1,0,0,1,25,1,85,420,3,0,GOOD
9391873,8870,HOUSE,HOUSE,255000,4,205,1,0,0,0,0,1,0,135,,0,GOOD
9323596,1040,APARTMENT,DUPLEX,660000,4,,1,0,0,1,28,1,100,0,2,0,GOOD
9411408,8620,HOUSE,HOUSE,299000,3,126,0,0,0,1,0,1,0,0,,0,JUST_RENOVATED
9341443,1000,APARTMENT,APARTMENT,349000,1,85,1,0,0,1,12,0,0,0,2,0,JUST_RENOVATED
9253812,4040,HOUSE,HOUSE,150000,3,130,1,0,0,1,15,0,0,160,4,0,TO_BE_DONE_UP
9432143,9250,HOUSE,HOUSE,325000,2,142,0,0,0,0,0,0,0,817,4,0,GOOD
9267133,8560,HOUSE,HOUSE,250000,3,150,1,0,0,1,10,1,200,0,,0,GOOD
9431890,8420,HOUSE,HOUSE,280000,2,,1,0,0,1,35,1,750,865,4,0,TO_BE_DONE_UP
8944563,3700,APARTMENT,PENTHOUSE,589000,2,230,1,0,1,0,0,0,0,0,,0,AS_NEW
9381177,4180,HOUSE,HOUSE,215000,2,,1,0,0,1,55,0,0,800,4,0,AS_NEW
9359157,9000,HOUSE,TOWN_HOUSE,349000,2,,1,0,0,1,18,0,0,99,2,0,GOOD
9432395,8740,HOUSE,HOUSE,678000,3,405,0,0,0,1,0,0,0,1134,2,0,GOOD
9368018,4720,APARTMENT,APARTMENT,159000,2,75,1,0,0,0,0,0,0,0,2,0,GOOD
9295362,8720,HOUSE,HOUSE,675000,3,310,0,0,0,0,0,0,0,1180,4,0,GOOD
9413989,3583,HOUSE,HOUSE,297000,3,250,1,0,1,1,1,1,650,967,4,0,TO_BE_DONE_UP
9397307,8800,HOUSE,HOUSE,105000,3,,1,0,0,0,0,0,0,265,,0,TO_RENOVATE
8674085,9900,APARTMENT,SERVICE_FLAT,232500,1,82,1,0,0,1,11,1,92,0,4,0,AS_NEW
9407881,8750,APARTMENT,APARTMENT,175000,2,,1,0,0,0,0,0,0,0,,0,AS_NEW
9090495,2970,HOUSE,VILLA,599000,3,225,0,0,0,1,0,0,0,1000,3,0,AS_NEW
9312849,4630,HOUSE,HOUSE,60000,3,95,1,0,0,0,0,0,0,200,2,0,TO_RENOVATE
9398582,9300,HOUSE,HOUSE,359000,3,157,1,0,0,1,18,0,0,316,2,0,AS_NEW
9415900,1030,APARTMENT,APARTMENT,168000,1,,0,0,0,1,3,0,0,0,2,0,GOOD
7193069,9160,APARTMENT,SERVICE_FLAT,192000,1,69,1,0,0,1,9,0,0,0,2,0,GOOD
9394827,6031,HOUSE,HOUSE,149000,4,177,1,0,0,0,0,0,0,127,3,0,GOOD
9381627,2275,HOUSE,HOUSE,220000,3,135,1,0,0,0,0,1,0,1486,3,0,TO_RENOVATE
9263905,4432,HOUSE,HOUSE,249000,3,125,1,0,0,1,13,1,209,394,4,0,JUST_RENOVATED
9115912,4042,APARTMENT,APARTMENT,310000,3,112,1,0,0,1,23,0,0,0,,0,AS_NEW
9351575,2222,HOUSE,HOUSE,306000,3,193,0,0,0,0,0,0,0,373,3,0,AS_NEW
9403578,1030,APARTMENT,APARTMENT,290000,3,125,1,0,0,1,0,1,90,0,2,0,GOOD
9393395,9300,APARTMENT,PENTHOUSE,453554,3,141,1,0,0,1,30,0,0,0,2,0,AS_NEW
9421009,3300,HOUSE,HOUSE,185000,2,120,1,0,0,1,40,1,175,297,2,0,GOOD
9281058,2100,HOUSE,HOUSE,299000,3,130,1,0,0,0,0,1,30,130,2,0,JUST_RENOVATED
9231724,1180,APARTMENT,PENTHOUSE,380000,2,88,1,0,0,1,8,0,0,0,2,0,AS_NEW
9186733,1457,HOUSE,HOUSE,210000,3,140,1,0,1,0,0,0,0,710,4,0,TO_RENOVATE
9079149,1150,APARTMENT,DUPLEX,795000,3,176,1,0,0,1,0,1,155,0,2,0,AS_NEW
9406955,8930,HOUSE,HOUSE,115000,4,140,1,0,0,0,0,0,0,187,2,0,TO_BE_DONE_UP
9402629,2520,HOUSE,HOUSE,499000,5,240,1,0,1,1,30,1,180,317,3,0,AS_NEW
9413083,3800,HOUSE,HOUSE,280000,3,199,1,0,0,1,40,0,0,263,2,0,TO_RENOVATE
9265816,8400,APARTMENT,APARTMENT,410000,2,75,1,0,0,0,0,0,0,0,2,0,TO_BE_DONE_UP
9364490,1030,APARTMENT,APARTMENT,139000,1,40,0,0,0,0,0,0,0,0,,0,AS_NEW
9405345,4300,HOUSE,HOUSE,285000,4,164,1,0,0,1,35,1,752,838,4,0,GOOD
9300925,3570,HOUSE,HOUSE,290000,3,152,0,0,0,0,0,0,0,1536,4,0,TO_RESTORE
9208315,5640,APARTMENT,PENTHOUSE,174000,2,120,1,0,0,0,0,0,0,0,,0,AS_NEW
9349618,2610,HOUSE,HOUSE,379000,3,200,1,0,0,1,36,1,36,102,2,0,GOOD
9303140,6000,APARTMENT,APARTMENT,66000,1,51,0,0,0,1,0,0,0,0,,0,TO_RENOVATE
9268487,8670,APARTMENT,GROUND_FLOOR,685000,3,119,1,0,0,1,0,0,0,0,,0,AS_NEW
